,NFT,OWNER,NAME,BATCH,ACTIVE,REP
356,EQBZosJ_seZccMXt0_xF0q1Vy0o7mPkfx9k2_UaNnB1QIvFW,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #356,Bronze,No,5.0
357,EQCpp1twPpMAgaZcXjlVUdOYNzlBo9uIZEsNzt7NfomGeIkn,0:a3686bb2b3f670b9c1ac7806cb553bf5e61a09b97299a0fc48d9447b0b7631ac,TONNEL Relayer #357,Bronze,No,5.0
358,EQDydRs8a__XqJPq9uj1KRYYg5p3uszNOCQBJzP-SND6tx1Z,0:2067cf980a33549fe0f03ef2ac6b5d78bcdd4b7edefdc9466dcb93625927e0eb,TONNEL Relayer #358,Bronze,No,6.142857142857143
359,EQBCRgjVzx24J6grVM_0-ZC1WhJ0I9VhymZmRMwcji9Qvbe-,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #359,Bronze,No,5.0
360,EQB8mtamHPCc5kl0YHjgiROpEtoGoo3i1t3INcdMvOGPmvJ8,0:20ba24814af0961e161e50676b72702c571848e78b1f6b8a4ab003951bbc599d,TONNEL Relayer #360,Bronze,No,5.0
361,EQCkaliiMWewRt3R_47JVGmQrNUp9zGp2yHt_5BnY8cNtmK2,0:429bdad1dc6f967b9edb3c27c04b50bbb12ff8276acba0e26b9013b45b01753e,TONNEL Relayer #361,Bronze,No,5.0
362,EQCBDbdN5Ep6vUffxRK1l5A9AcHPjKE9WL5-WzA3liJ7wZ5M,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #362,Bronze,No,7.428571428571435
363,EQDgw9QrnvOBVaEWxdMyMgKPTCWygHWIgkH-P-Luve6CBaUo,0:eb70075b85d535c6349ae0173d40f619b2d3d4db33c256fb120c5860e380e83c,TONNEL Relayer #363,Bronze,Yes,5.0
364,EQBwAhJLVedaFMBEa_a38SKJX9kglLSLEH0i2pAGGS1tbI5E,0:b20f17c96575e1dfc3c9595590b8506fe97ac0048719d2b5bc722724d28143e7,TONNEL Relayer #364,Bronze,No,5.0
365,EQC9OvICBJrzY74uddF44iNCMyLN4i7uOrqFORLHnW5BhMab,0:f5e8babeaccf59f9b1df60984dd29d51227996c198db5a8e886bb744207cab83,TONNEL Relayer #365,Bronze,Yes,5.0
366,EQCm74B9tdMCFC6PaPevXpfvKJaOsiOmX0Vh3Z15jc0w3ogB,0:54949a1ad25d2b2632cdf70f1d83232086b994aa5b4917f455ba7f9f66e8213d,TONNEL Relayer #366,Bronze,Yes,5.0
367,EQAlaiMVCw2UvLsN1U7xuDE5sIPtlSUkQRLF5dgkUi-mazx4,0:0f88687eac47884fecef06682bb56ab95799ea1489aee820e66e5b98abf06fad,TONNEL Relayer #367,Bronze,Yes,5.0
368,EQBZ7atFamYu-jPsn6vj9jfBAkHoys9RQdg2Q8I2fr4efsB5,0:b064d3647ed89912d187a55fcf45ea817b1963a9c201aa046a4458dfb79d41f8,TONNEL Relayer #368,Bronze,No,5.0
369,EQBngToRuZo7ZyW9GiUJpL-xj17jK5yf5Lcul_6UNr5G3ElT,0:be28847a3a2a90d48679631a588d57d0660175be6a898e1ffb32a828b795c00b,TONNEL Relayer #369,Bronze,No,5.0
370,EQBG3DvJeMsuue_4QZewWiMXTNnbMORUlGOysSpIdd-xsp9M,0:01d9667ce55c8fd4c35407da881c9c14de2030254dfa2c3de51d53ef46cc6e54,TONNEL Relayer #370,Bronze,No,5.0
371,EQDjFOMzMyxfZKpOKStXU3tdUT_pHgpxcN_IwATQBcp9do2k,0:9004feefe4171c3cc884e4972190468745fe058870403c72590f0466ef3f639f,TONNEL Relayer #371,Bronze,No,9.5
372,EQDQm1s2wHn6qVpAnb3-yCJIJo-jWZjQT1tFd0igSIln-BhL,0:2067cf980a33549fe0f03ef2ac6b5d78bcdd4b7edefdc9466dcb93625927e0eb,TONNEL Relayer #372,Bronze,No,6.976190476190477
373,EQCaPl3McJvABmeFjSTnSqF738VItFF28Fc2NHJPgmeq2FW_,0:438afb82beb03a6433d65c4963a04aa36d407a0a1b1bd8f21a74b26cfecfabb0,TONNEL Relayer #373,Bronze,No,5.0
374,EQDve2nxkd1fhlSw-LQsBBlxxgnO4Bpzu_B-0Vs4uOSnnEud,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #374,Bronze,No,27.13690476190476
375,EQAsfHOE1cQ7usnjfLuvO4YOwymh2ZMiGQ1RuJErHrJT9Jdb,0:3eac55c9c861518c0342512c492372790e3cf1a791563c357f8d82ab803979d2,TONNEL Relayer #375,Bronze,Yes,35.0
376,EQDpdaeuOkY1ujIcSGBi0TqVT5U76uZ7xmQBhGK2AuMfu-3n,0:b4e335a0d30b259ccae8cd026efc63e00864b0b8c1606f5ebfff74289bfc6ce5,TONNEL Relayer #376,Bronze,No,7.8
377,EQAzVeyQ8WKp-sq1wbvpipcpQW-KVineYitWdpgyo9G2sYlK,0:4da46c2da241e0ec6f6ba3f90f5527904d8d8324e7d8acb1312deb57d9be4834,TONNEL Relayer #377,Gold,Yes,1340.490079365081
378,EQC_kxQi56BVvciOqls_3Vmogadtc6r9nXxc6TVknIoNTY6Z,0:f90cb820a3e153846bfc7299f593c1901ba8c789d25dd9e8088f80cb9a0cefeb,TONNEL Relayer #378,Bronze,No,6.118233618233618
379,EQDnLgtQaH7W9wVRk1sCndFN2Wdn_rK-CovWotwg3fXkIs47,0:d306dae2b858e328b4dfc55f44665a137dda99d70e46f84efcec074a3b55be0e,TONNEL Relayer #379,Bronze,No,5.0
380,EQAUprhzmMVVK-ZVyokOd_kigcZwkroPWOcN3ZQ30W29C7Nr,0:3cedbda5d83911e143d1f7689db45bd9cc8c3e06857b83adcb04ffca73c010a4,TONNEL Relayer #380,Bronze,No,5.0
381,EQDCiKB6K95GyQyw7AJ-HJI73X7qSkTfoCMhCrDoNl1PcLu5,0:ffb1a6a2f23194860da631fa80cc973f7c0e6f1980c252b283d11c4fddfa302a,TONNEL Relayer #381,Bronze,Yes,297.08333333333326
382,EQBrqptDpx7cwn6S2gSvtN4jloagmRS-E2GkKyqejO19mMHl,0:48cae32de57800b0c78c4800a95efce8571028019129b166f7958b9ece019c34,TONNEL Relayer #382,Bronze,No,5.0
383,EQBcskewuSqhqzaxJKPKgzHlAPaek6YnuBtTQfSS7_MYb8bX,0:bfe2c867527393f0e52db272388ea574de57581822bc970acc7a35b83caf063b,TONNEL Relayer #383,Bronze,No,21.493506493506494
384,EQB60crQPw4q8iTiPEFIJgK7ZeG4w82xzLO0xMzznS3oSyUh,0:c7a880fc330b9ecb71f27c179e04a2c5f2e5693a0362bc260e86d4c589815d5a,TONNEL Relayer #384,Bronze,No,6.0
385,EQCzxzl3ke0euspjrxaqD_3h0ywHKFwe4HzqhDdNAqK8F_hA,0:d306dae2b858e328b4dfc55f44665a137dda99d70e46f84efcec074a3b55be0e,TONNEL Relayer #385,Bronze,No,5.0
386,EQCa8r3lV9r8QvrEE_ZF6JEP2-08PG5RRCFc02Okfak84PLP,0:429bdad1dc6f967b9edb3c27c04b50bbb12ff8276acba0e26b9013b45b01753e,TONNEL Relayer #386,Bronze,No,5.0
387,EQAOcNbdFFu6Qa395VUYC6vE3iXRVt0QeUDjDdIxVgC-3kVe,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #387,Bronze,No,5.0
388,EQAjOYNBFoKiR_YO2GyyzhMo84YPfcTRiILXVoJ3EYTmLqeh,0:a3686bb2b3f670b9c1ac7806cb553bf5e61a09b97299a0fc48d9447b0b7631ac,TONNEL Relayer #388,Bronze,No,5.0
389,EQC10D5Rx718kwzW7rh-pGDZ2e8Fws3-hlEKTSCqd8A5uGil,0:be17ac98a2c07bd5df74864e44535fc499824bdc289586262c8c6556b6bf7f7c,TONNEL Relayer #389,Bronze,No,6.8
390,EQB-HdWiLe-ZnQQvGfne948thNfm5r7RPs2tjif3tUi2SBnR,0:9fed171c72cfb8245230346042d0aad139adec61822f212972ef5eedf24787b3,TONNEL Relayer #390,Bronze,No,5.0
391,EQB7VHReIm_Rf6j-RBqWXMYZ9tw78k2M5_9xAWlcwshuKGrH,0:d4a830d512e3f8237007582e7256822bffd266aa2b51646cc95df1f34eec0b5f,TONNEL Relayer #391,Bronze,No,5.0
392,EQBPcNZSok0M_L6pzklRIDiiDqMV2dXjQ-e6rg1HzXfauWxe,0:4e0c0b9d93dfc479e7a594f6a8d79d17ca23f5f3f2a92f37b754551ebadebe13,TONNEL Relayer #392,Bronze,No,5.0
393,EQD-ZnL6LC_aQPcI721y-B_mzwKWtPT0JEmWTXb8PrD2JAXg,0:a4c14c539eba13707af06a0b92edd41e04486fd8638693ad117bfc857e32be2d,TONNEL Relayer #393,Bronze,No,5.0
394,EQAf3gvd_dFUA46cV6lSb3rwh_UNqQ5qKeBwsJI64hrXRsdr,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #394,Bronze,No,5.0
395,EQBs5O6JQy6W9aHt01ipmrHmPG5yBYFBlNjyZKE5J0YzCKBG,0:cca9a94c7ccff54a2b55dc6c991822a523c6cd61195790da84a59d52abe7265e,TONNEL Relayer #395,Bronze,Yes,10.0
396,EQCzDs2hs3F4AUrxWI1_xBKwO8X1-o0IVLiDCHw0ExSW8XUX,0:48cae32de57800b0c78c4800a95efce8571028019129b166f7958b9ece019c34,TONNEL Relayer #396,Bronze,No,5.0
397,EQB7bDuv8TDaisAxfYwyfkYbmBoOWYYDiPlcY0GyLZ12Uzbh,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #397,Bronze,No,43.83333333333334
398,EQCyAFBgJZ3overI1QaRUhLfRjcF6m69eMQ_Y--DfAMrM5R8,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #398,Bronze,No,5.0
399,EQC31DeyV_Lb7IisUx0x2yP9riYH7tK5p_d93FWAN7Gf4DNX,0:c74e6515545b454c0f4cc8cbbbcb3fab7b2fa8544a0c7d53be7d506e90e98cd7,TONNEL Relayer #399,Bronze,No,5.0
400,EQB00DR0hgq49UqfKJSIkm7Pf1w1R-iCfSpRQjc2_60s1l_J,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #400,Bronze,No,12.404761904761898
401,EQDMueWomn3Kym3LNPDBBJZDdChy94imdJ70WUvOa8ZsvUhB,0:8b780a2b183c2de272cfb06fb44a8c8d384631a6620665843d21bb65f1e77a75,TONNEL Relayer #401,Bronze,No,5.0
402,EQCun1zfxDyie3R5CfNIxzdd7ELClODzIoFdOCTFWogBNOVU,0:cf9c8a84dce19e6443cc0b6ae6a4631f26fabbd04a1c8b3604fde8dfc5c5b200,TONNEL Relayer #402,Bronze,No,5.0
403,EQAfjATVIdEhsU6V1Yv0xjHG6W21PfIYkocV2bW7NN-N_7kj,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #403,Bronze,No,5.0
404,EQCz3yb6CSuHxpMw7TPtmqI8cclJ6DUGNBef20mlRswP_QGv,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #404,Bronze,No,43.83333333333334
405,EQAPBKBSmpjXSFbhRxPvtztfSDt0sfvVNcxEluRMQHhOHTQw,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #405,Bronze,No,5.0
406,EQB6s314vt8NtuVFrqpvnoBCSV0ZtE5k6a6Vn5FpQra8o-D8,0:d306dae2b858e328b4dfc55f44665a137dda99d70e46f84efcec074a3b55be0e,TONNEL Relayer #406,Bronze,No,5.0
407,EQCz6XyCY_aKZo0raeAu6oepBScj478-MWV0MpfTZMgjBTh4,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #407,Bronze,No,5.0
408,EQCMU_PfWB2X0Vkyj3axkWqAaxJVLg3neKBR1W-3e5XYDgbU,0:1890d4fcace799b45d37474e9f9af153b734ab8b04da04a5fc3ea1a10bb12ffb,TONNEL Relayer #408,Bronze,No,5.0
409,EQAigxsvKrU6dCUC8rsC2yt1HXmjVZ4OdDsffoB8fZNhNqp2,0:805f2e28a7a9f7cf244932d5b1f45683af96724fec5db1434dd3f34946b25636,TONNEL Relayer #409,Bronze,No,5.0
410,EQCmIN9GNJCTnlCf2dAQ4j1EByQcgDsktwQJk7R6POiyk_3U,0:4a5d2e4f4a64faaef5cc587599e2cea7d559247ff2eb16c7e7862eee404686fe,TONNEL Relayer #410,Bronze,No,5.0
411,EQAphAtcacv3fXFfPep9Ik_p_LPMuacyZpcZVponV3_XXOef,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #411,Bronze,No,5.0
412,EQAQUZhqbsxufSwh1-E_zwkgSIqeJtjZTm9wFyw1_r5uNfHJ,0:fb44f30a8140531b9732e2fdb510d46a12b7f9033425589e8fb8a01be430a02a,TONNEL Relayer #412,Bronze,No,5.0
413,EQCdJf3LTiBRiwAWPX6aI_KMTg2vZg7YKm3KJ12oL9EZaeh6,0:69e8d4b0405f51c6242866f7aae933f0cb8ede63b4962bf5d9768f246835f779,TONNEL Relayer #413,Bronze,No,5.0
414,EQDnXdluQiORsEi1_IvEf1gbd_RmO3IFgWeeJIjXs1Ctsp1t,0:be28847a3a2a90d48679631a588d57d0660175be6a898e1ffb32a828b795c00b,TONNEL Relayer #414,Bronze,No,5.0
415,EQCHyHnjnF_Z1eX2SWCU6ioKdLwqpygu09FRGTxHeYmXE-9P,0:a4c14c539eba13707af06a0b92edd41e04486fd8638693ad117bfc857e32be2d,TONNEL Relayer #415,Bronze,No,5.0
416,EQAWabr9YREv25wBZ72jMv4uzYWMnYmRp0oDDjTCmQDtyk64,0:d0ef66da3a3cc746eb0d2ad19c2adcacb63a8158920c11d7a9e62bc2c07a7e95,TONNEL Relayer #416,Bronze,No,5.0
417,EQDuLhTmyswws_8Rb5CErL8vQ8O0kRC3YlZrCVv8jKUw4URR,0:4e0c0b9d93dfc479e7a594f6a8d79d17ca23f5f3f2a92f37b754551ebadebe13,TONNEL Relayer #417,Bronze,No,5.0
418,EQAxNAfdmRJPRTGoY1c9WTpQ3pQ5FxruPxp9Z4_75RNMxepY,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #418,Bronze,No,5.0
419,EQCXlzGsEgaMfgFt4WZkfMFW6t3fTMfLuz277qn1Mhoh7CWe,0:5c18b184d1de5feb6d80b46b1e5bfa704f7f74e8f9497c8fd89a637ed0d7305c,TONNEL Relayer #419,Bronze,No,5.0
420,EQCULVhbWUq12LlG0ulVhEWL_BSOWZR-V_6Y9J9512wTq_DV,0:2bc97d4423607c1ee65edb4f3b1d405cec729fd507f602336aeab324ca92f64d,TONNEL Relayer #420,Bronze,No,5.0
421,EQAQdWXR7nsEiW4m7u_hxJkOJnfsqDu9A-cn05ej89_2drsf,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #421,Bronze,No,7.428571428571435
422,EQAcSsqyrUqI8fvW1M2BlD84hKaL_YmvR8aDsJTqhJ8nJukF,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #422,Bronze,No,5.0
423,EQALmESwdkKXlQAwi4GxovHohevy_VLt-x97YlZWiO36kDRP,0:69e8d4b0405f51c6242866f7aae933f0cb8ede63b4962bf5d9768f246835f779,TONNEL Relayer #423,Bronze,No,5.0
424,EQCMybt00Hs9ATly4lxdVDnDyqy6R-lPCdxM3hwCIZ_H9mnY,0:687c747ed4af9878e10631b175ffd663192ae19514a28cd8c5d046da43eb9ae5,TONNEL Relayer #424,Bronze,Yes,7.916666666666667
425,EQAZnmSorGRlnBMtCgugf7AgbYfvPawYn-QOEERcCAsRTD8G,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #425,Bronze,No,5.0
426,EQA6qoRZNVUlHmhaVuIgSn7k4gVGVwIatUJhz-huHxd9Fe5b,0:69e8d4b0405f51c6242866f7aae933f0cb8ede63b4962bf5d9768f246835f779,TONNEL Relayer #426,Bronze,No,5.0
427,EQBCtbxsjNc9Pca7EfJsToSVxSbI_wJGb_zcmTVO6BG_FiZQ,0:03a3e401f74cee93a7ad6c2460e5f2747b5c197821b96ab2b98ed5ab2b88fc5f,TONNEL Relayer #427,Bronze,Yes,5.0
428,EQBVZ5bSPHVye2FRT_8OC-_kxeHwERsyxHuP9XYKiFgAAqir,0:3a405d607a988cdde6506a73c1ee93172adc92377371b7f84ebdef7df94bdcbc,TONNEL Relayer #428,Bronze,No,5.0
429,EQDHKgf9aNg1kJFPUDOCpXVts3lixs06KMqXNdABZQ-SvEfK,0:53ef9b816107b6622a485bf83b0af50fea3b80c287cc06b433134c594c1a4603,TONNEL Relayer #429,Bronze,No,5.0
430,EQAG8DkYSmvJljpCtsI3sLaCKBSVV5PDvymvQo4p1rQc0EMm,0:2c0dad3c18f4161b8e7a18ee10c413bd527a9135a31d30f57e47fb9440884807,TONNEL Relayer #430,Bronze,No,5.0
431,EQAsziX5sqvrjXSLOjxcgS_POTWAe5XHTTL6HtOhVSPDbi_3,0:69e8d4b0405f51c6242866f7aae933f0cb8ede63b4962bf5d9768f246835f779,TONNEL Relayer #431,Bronze,No,5.0
432,EQDOtAFM1j5BbY9RjDoaruRxw1sATBbct8LD9c4oKgz5OO3B,0:864e9537f531959084da8cfe20ae8f4bcd92067d3a30bdc545561e1a86ac9f35,TONNEL Relayer #432,Bronze,Yes,23.71111111111113
433,EQBHYa2QhZJR7sS1lpoH5HwP91D6x0BzmdTGlFLw8ESRwybN,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #433,Bronze,No,5.0
434,EQCGMsJlJsgjztiuIeUNkAFPLyrK2Ha-dNQxri7dQlGw00AC,0:0180746a9a4655e0cfe1420582fe75a4e9f03d13b8af18de7fb2d57f03b86538,TONNEL Relayer #434,Bronze,Yes,5.0
435,EQDEgE5ySnHWQ0rjsSlHFM7GcZlxoUalsUFpN1qQTqL_-qkc,0:f90cb820a3e153846bfc7299f593c1901ba8c789d25dd9e8088f80cb9a0cefeb,TONNEL Relayer #435,Bronze,No,150.42592592592595
436,EQBTANVyPQ8L6b0kyv4Cg80K-hpgcsXTrSOnZ6cI8dF8KveW,0:f90cb820a3e153846bfc7299f593c1901ba8c789d25dd9e8088f80cb9a0cefeb,TONNEL Relayer #436,Bronze,No,6.118233618233618
437,EQDlU3BBrEZzYlQgljPzw21V8SkNMiV6zoA59vLwpKsAd8kT,0:f039d1c957526a313eed1508f5a07e0dd96a9694d40f493003fb500edb6c2877,TONNEL Relayer #437,Bronze,No,5.0
438,EQBpbtl9UTbuBHDsiuZ959l9vkNc3FKBXUMYNPdWAcw6vuAK,0:5ea98427f0afdb943dfd398176ad8181e39a620aec35dbdb3a198dc8473774e7,TONNEL Relayer #438,Bronze,No,5.0
439,EQCzd7UzcZbBEpXxhUnktAEpmt8XcywcGdPPqfWHlOp7oLEG,0:4c6b80aa3bcb4add20124c101a36076f5faa000777d34f252f6fdbb3c2a774d9,TONNEL Relayer #439,Bronze,No,149.5
440,EQCdCJWkqUUZdNJGqSBWhFPKTycyVJo35yKWaIjC9AoTQd-I,0:01d9667ce55c8fd4c35407da881c9c14de2030254dfa2c3de51d53ef46cc6e54,TONNEL Relayer #440,Bronze,No,5.0
441,EQDmACjG9vqxphosM4D5BQZcOPkykYFmC-NJG7GEL3xk1Fv_,0:3b19b79f793d22860ecf2ed15ad0502d32478eab47aae63f1d5a21ff87881dba,TONNEL Relayer #441,Bronze,No,5.0
442,EQDma8I23YsH8pEh1O02B6o_XsXwUXBvvxG0bi_CQu6RwvfL,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #442,Bronze,No,9.904761904761896
443,EQCdxvyCkz2dkXH4Yt7unhVnHtSujrbNoJKgrneRhwagNS34,0:a24cff08de24e778a5825b1ac0d983f81dd351ea072070045ebe90a92b882ed3,TONNEL Relayer #443,Bronze,No,5.0
444,EQAusp4vsZZDK8vUcaiNPTgehjKRpo26KuQ0wTJbVItBxbth,0:ef59011341054972e9d26f4e4d44a86adc51ef358659a6b060fe5d74cd9f9793,TONNEL Relayer #444,Bronze,No,5.0
445,EQC8lpP1g_32gh-lm7Nbwb70hKZVIYxiVRru6_qZ7ebfqubN,0:cf9d761bb19728193dfe1ca4c3c4375bb7c1ca6964a7f9811e8c157c9531e223,TONNEL Relayer #445,Bronze,Yes,5.0
446,EQDEdkeA8y9qEgA-kEqc03xM09stfsFWTbfHm1qbr0lDi1YS,0:b08ae6d9a965a20ad8880137d12c7e8e3b9e76be0ba53bec2be99e7d59147a64,TONNEL Relayer #446,Bronze,No,5.0
447,EQBgid-mPDmEGl2Hr-FsDqPzEWXCvEwYp2Ilv_-zi4rBc9Dj,0:bd052c79163c4cfc583c7b4e47812e2b9473e41679c795c42516b2b277ff69cc,TONNEL Relayer #447,Bronze,No,5.0
448,EQDP5Zq8fgonJtjXvAMT0nbMMvXRyKekCre2YMRG1w8TWQ-V,0:5f0ece66dee8b2925d52904b5cb140fda4d1ec26d2ff3e08f8452b36c41406de,TONNEL Relayer #448,Bronze,No,5.0
449,EQAF9GgrSnNwzQlqsj53j7xDCCMyz4ZWOCzr-VOEsqKPY6OZ,0:01d9667ce55c8fd4c35407da881c9c14de2030254dfa2c3de51d53ef46cc6e54,TONNEL Relayer #449,Bronze,No,5.0
450,EQAtYKdPrXRLD43i7EkzoGbkoJTkh40NS1B1KmJOds-hfmCl,0:d58ab5b002e43328b6baa8df8e08f2e6108ef3f17455242d359c5259f2b945b8,TONNEL Relayer #450,Bronze,No,7.5
451,EQCo5bZmI9zvNRtiGfSXqGYJtGvfCOvYF2bqoK8llCwe9io-,0:429bdad1dc6f967b9edb3c27c04b50bbb12ff8276acba0e26b9013b45b01753e,TONNEL Relayer #451,Bronze,No,5.0
452,EQAEDa-RdqP5ez_DZUv4dBycegGrl79tkzNxvR9mwiXFply2,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #452,Bronze,No,5.0
453,EQCfC_2afNk6dEgDvbPXrqvWFh4LmQaywaO50yQAD22Cf636,0:0000000000000000000000000000000000000000000000000000000000000000,TONNEL Relayer #453,Bronze,No,5.0
454,EQCg976I5X_xPWGxTCQV0gUB2sw6MpSR_cbo9k4rrR7KkO5D,0:95dd2aa2bf482cf57b93db25be07c26bf1a6e9f04f05f7a96426fe6c5e8ce764,TONNEL Relayer #454,Bronze,Yes,5.0
455,EQAg8kNwHHxOAf1Ve4RW0SGEIYIpgi-qrBJl_T02-b7VhXG9,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #455,Bronze,No,26.42261904761904
456,EQB_1zOjm7QNowFCrW8DsMr5zWLFy65y3LTdk8Hlvo6gZENJ,0:426a27e52737083f88c751397ded246230314ae46611e90077a4571765b769d0,TONNEL Relayer #456,Bronze,Yes,5.0
457,EQDMatFVPfXFH0_hDKeivSN-Eg6NUiR-YhOCCSY5BjSO_AVV,0:7fd69a9a1c449cfc209b3cd4e6dd649c61ecd3851859d6c7220d0535343f8269,TONNEL Relayer #457,Bronze,No,5.0
458,EQCAg1vYyQ3O_va62C3JhcmM4-J0nipdXdT3TY_pSy-J-F2G,0:e52e37a03aa2e5f695bda66ba6e23131ffa0a26ec244e9f2ef14155a94c97a51,TONNEL Relayer #458,Bronze,No,5.0
459,EQA22kKWab-OxSRRf7i0c7Byjta3YMBiYW85vsJRUhm3WEMf,0:a090099aa17f16b0308c6a4c3703097988db718e1fdba2875df46bab02ef328c,TONNEL Relayer #459,Bronze,No,5.0
460,EQCad0nuQcAoaJpd6GyagUeXipD0vvsHXOGLrsqTuKwJ6NzF,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #460,Bronze,Yes,11.904761904761898
461,EQA1xtJJQ4N2eR4kiQQ9u8HM0mMGVyQClaby0Qpdz87MYxrH,0:9eeadd6a1d9c11386b864f9d94053f2b7bde3d9618a0aa9ba2be9afdaf7d8fbe,TONNEL Relayer #461,Bronze,No,5.0
462,EQDE9lg6ugL0teWrMTpPLAb5_Kq8GM9UVUFmt57tVZCbXI9m,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #462,Bronze,No,7.428571428571435
463,EQAvbhDChGTDzbdkpcIrQouM-SozxeDwEi3trWn1MNKQOooH,0:fd1b211c9c4951fe7209580625cc7b1c6f2143c196e36467b8abbe48f5171ae0,TONNEL Relayer #463,Bronze,Yes,5.0
464,EQCkyyeUTc8Oq9cjuytnKG0bUGfJH3ulIv3tARKrokpqTC8C,0:27d3c3bd98dc2cd7d1403a31085c24b1b92952e5976b0c151a5a908d8f91e54f,TONNEL Relayer #464,Bronze,Yes,5.0
465,EQBIf2vPWfmfaqzhfm0--BjPVniN4LX9AntghAihpI8zmukw,0:864e9537f531959084da8cfe20ae8f4bcd92067d3a30bdc545561e1a86ac9f35,TONNEL Relayer #465,Bronze,Yes,21.111111111111125
466,EQCEQ5BusgEED6udGxrIPYtn4cl163PsnCvUBWM34dJ2tUEb,0:cd38a2dd975069a209e0555bf084187e7e7587bc6857f31f03b4a263146af5ed,TONNEL Relayer #466,Bronze,Yes,15.0
467,EQDa5GgtwdV1W8zTTN13E37xUnoGAaBU3kw0afc1AC9Cs5Ss,0:ee85e6f835a597a412f0d1aa3db462b56299b8b333997fee1e723b0767fa6c99,TONNEL Relayer #467,Bronze,No,147.0
468,EQBLnKzLXren9mhY_v6lLjdqS0kbkNEKZ1qVWbTTYA0ufOsg,0:e3a61681fcf5ad4b5be66eed6182d66f6ad35a150df137dd819c1532b57bf7d8,TONNEL Relayer #468,Bronze,No,8.234126984126984
469,EQDzev3z4dTRPGVE6GNgBv2x2MukbCnE0_apkwADohJ6dBZU,0:2fbf521077dad99073145fb481edc62858972bc30231a4606ec2466809c87728,TONNEL Relayer #469,Bronze,No,5.0
470,EQC17VXZTqxJM8eJbkkpxEbIpqBKHE_tkdHYVlEVlRmrdHBs,0:1afc7b9b6b86ba888520b83f7ae7d6fc6021d6fc2dbe16e2a3293aacca03f234,TONNEL Relayer #470,Bronze,No,43.83333333333334
471,EQCn6iVIkvYYGyuUQXJTuhSK1Chc0FAMrgd32LoyA8VL_Y44,0:2067cf980a33549fe0f03ef2ac6b5d78bcdd4b7edefdc9466dcb93625927e0eb,TONNEL Relayer #471,Bronze,No,6.976190476190477
472,EQCo810FnGJdaWRbwMoNIktLO17dxUTaGhbO_uJMPOQ5DwjU,0:4476580b5c20e48b5f5dfa5f1bffcc594aa50728a68e09fa078cc217ec96d825,TONNEL Relayer #472,Bronze,No,5.0
473,EQAsn5mKipBUAVdY3bSsY8ejDi_MC8p55Vor43N9zPl2uTwy,0:b20f17c96575e1dfc3c9595590b8506fe97ac0048719d2b5bc722724d28143e7,TONNEL Relayer #473,Bronze,No,5.0
474,EQCS6GF60ER7-WgvEo7rAniql1PYuJmXBcQtd9taRt-_6unW,0:0f4c96be1c86638400920b37d0b2a8d14d3a2599ca3d68ff7b62be777a7024b2,TONNEL Relayer #474,Bronze,No,5.0
475,EQAtRhwZg_1Kd7M9fYQfLTMkFs-kHvKGtGfymPmgXaIY31Ou,0:9e4abfe97a28093fcd441e79804316dc9b265f83fe860b7e22cac469cbcbfe1f,TONNEL Relayer #475,Bronze,Yes,10.0
